"Average earnings per worker growth, 2001-2016",Capital outlays per pupil,Civilian population aged 25 and up,Farmers' markets per capita,Flag = 1 if state has expanded Medicaid,Grocery stores per capita,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,Long-term debt issued during FY per pupil,"Long-term debt outstanding at the end of FY per pupil, thousands of current dollars",Natural amenity scale,Net migration rate,"Non-rent seeking organizations per 10,000 population","Payments sent to charter schools per pupil, thousands of current dollars","Payments sent to private schools per pupil, thousands of current dollars",Percent of adults that have diabetes,Percent of civilian population aged 25-34 that is uninsured,Percent of current spending spent on support services,Percent of population that didn't work over the past year,Percent of population that works part-time (less than 35 hours a week),Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of revenue from federal sources,Percent of total elementary-secondary expenditures for other elementary-secondary programs,Percent of total revenue from state sources,Percent of working population that carpooled to work,Percent of working-age population working 1-13 weeks per year,Percent of working-age population working 14-39 weeks per year,Percent of working-age population working 40-47 weeks per year,Population density,"Population growth, 2010-2016",Population that has low access to grocery stores rate,"Property crime events per 1,000 population",Rate Working Outside County of Residence  ,Ratio of emp. in local industries to traded industries,Ratio of interest on school system debt to total elementary-secondary expenditures,Ratio of non-elementary-secondary expenditures to total elementary-secondary expenditures,"Rent-seeking organizations per 10,000 people",Residential stability,Rural-urban continuum code (1-9),"Share of emp. in Arts occupations, 2007-11 avg",Share of emp. in all local industries,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the Arts & Entertainment occupation SC,Share of emp. in the Business & Other White Collar occupation SC,Share of emp. in the Business Services & Support industry supercluster (SC),Share of emp. in the College occupation SC,Share of emp. in the High IP Manufacturing industry SC,"Share of emp. in the Manufacturing, Technology & Engineering occupation SC",Share of emp. in the Tech & Knowledge Services industry SC,Share of emp. in the largest local industry,Share of emp. in the largest traded industry  ,Share of emp. in top 2 local industries,Share of emp. in top 3 industries,Standardized score of January mean sunlight,Standardized score of January mean temperature,Standardized score of July mean humidity,Standardized score of July mean temperature,Standardized score of topographical features,Suicide rate,Total civilian population aged 18-64 rate,Total civilian population aged 25-34 rate,"Total civilian population, 2016 rate",Total fall 2015 public school enrollment rate,"Total school revenue from local sources, thousands of current dollars rate","Total school revenue from state sources, thousands of current dollars rate",Years of potential life lost to premature death (age-adjusted) rate,"emp. growth, 2001-2016",emp. in social assistance industries (NAICS 624) rate,Agreeableness,Belief In Science,Collectivism,Conflict Awareness,Conscientiousness,Empathy,Employment Rate,Entrepreneurship,Extraversion,Gender Equality,Hopefulness,Income Mobility,Neuroticism,Openness,Religiosity,Risk Taking,Selflessness,Tolerance,Work Ethic,Murder rate per 100000,Rape rate per 100000,Robbery rate per 100000,Aggrevated Assault rate per 100000,Burglery rate per 100000,Motor Vehicle Theft rate per 100000,Arson rate per 100000,% Low birthweight,% Smokers,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Chlamydia rate per 100000,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,% With Annual Mammogram,% Vaccinated (Influenza),Income Ratio (80th% : 20th%),Injury Death Rate,Average Daily Air Polution above 2.5 ppm,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,state,county,HDI
0.024556262,0.221028402,6541.0,0.222222222,1.0,0.220167327,1.524260355,142.3881657,0.024629515,0.0,0.0,-0.22,-0.0247047,14.31875757,0.0,0.0,13.7,46.85646439,39.38842773,37.40513229,11.45645142,13.77550983,10.45918369,75.25510406,8.860485077,5.814482212,45.67266083,8.125577101,3.848933935,7.047343731,3.34297061,35.44366837,-2.2589053,0.1074469923,6.280788177,0.575869484,1.475611448,0.0,0.003978629,1.10144289,0.945005612,7.0,0.016442452,5.726135254,0.018649209,0.010600337,0.208107705,0.038087177,0.086330935,0.018226549,0.064748202,0.0,0.087600508,0.0,0.037950966,0.077176213,0.060809223,0.323722094,-1.58096,-0.17047,-0.75347,0.56231,1.53535,0.222915738,0.5984444444444444,0.0936666666666666,0.9915555555555556,0.1447777777777777,0.9327777777777778,0.937,0.7734431423333333,-0.000526319,0.0,86.60782659,66.70395334,66.28357988,53.10414267,84.11922449,76.18102044,91.3,8.02919708,81.68949718,68.36115399,80.59527311,0.322446403,79.89779154,80.00393465,75.40640566,65.91433181,74.59824204,66.42598809,74.20827792,0.0,11.11728738,0.0,200.1111729,511.3952196,33.35186215,33.35186215,10.0,26.0,28.0,79.0,33.0,147.8,2187.0,8591.0,4296.0,45.0,36.0,4.9,120.0,7.9,1.0,9.0,85.0,50.0,WV,TYLER,0.8253231400691282
0.020393934,0.178151265,3118.0,0.0,0.0,0.237022991,1.518301611,126.5131772,0.047877358,0.0,2.097479105,0.67,0.023553601,19.42690627,0.0,0.0,13.6,63.50365067,37.81166458,34.48405075,20.56285095,16.0714283,17.8571434,80.95237732,12.53873348,6.389136314,76.54935455,15.24083393,6.191369534,8.180112839,3.302063704,10.84478283,-6.330837304,0.1186207766957364,12.60815822,0.432063255,2.840538202,0.006344613,0.0,0.0,0.877858881,7.0,0.0,24.42778206,0.029826128,0.0,0.054230109,0.026900585,0.040935673,0.0,0.139181286,0.0,0.023391813,0.0,0.047648872,0.062541224,0.047648872,0.118959668,0.617,0.79742,-1.5065,-0.01635,-1.19466,0.241487563,0.4944282945736434,0.066375968992248,0.8677325581395349,0.1441375968992248,0.2388565891472868,1.6756298449612403,2.216287775678295,0.013297017,0.0,87.89509664,62.14891951,63.83425115,61.57499454,85.88025311,81.24525627,91.6,8.450704225,92.01387052,71.41093933,80.27186332,0.2339747776383059,77.25399999,77.02639005,74.93988998,72.57629615,76.14905375,64.74776408,70.46912019,0.0,24.33682161,48.67364322,48.67364322,243.3682161,121.6841081,0.0,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,NC,TYRRELL,0.8035354900363318
0.025121195,3.266265392,13039.0,0.095725841,0.0,0.095288008,1.432760364,139.0667341,0.052188201,0.0,0.0,3.32,-0.004577,4.784002296,0.0,0.0,9.0,21.27741432,32.70825958,19.86408424,20.80924797,25.0,14.33189678,86.74568939,4.380850792,2.871063471,70.55081177,13.93900344,6.303702354,12.76363087,3.452585459,10.08453369,-1.065441803,0.2242864908342507,22.44508118,0.1746134,2.167606159,0.002245989,0.001984551,0.956800459,0.917971227,5.0,0.001916627,8.148619652,0.051054642,0.028593425,0.095323113,0.038958046,0.052097742,0.053846445,0.030198249,0.0,0.08932688,0.004329427,0.094348983,0.08099588,0.175290429,0.142711835,0.52667,-1.23763,2.19018,2.24757,0.17034,0.192557647,0.5923993682094482,0.1243957306274829,0.991001770928062,0.2067199540515962,0.9920068922605656,2.7918441583305413,0.4004034788206576,-0.000681769,0.0185229502704255,84.27280971,67.02902197,67.55239162,60.1755155,84.63402921,78.1887899,94.2,15.11387164,85.95041156,71.05847679,84.0890953,0.939855148,78.77157019,77.85904188,67.60341639,69.70585941,73.33206694,67.40448706,69.29939141,0.0,14.24095699,0.0,18.98794266,175.6384696,56.96382797,0.0,10.0,21.0,25.0,84.0,17.0,204.9,2030.0,1124.0,281.0,32.0,35.0,4.2,94.0,6.2,0.0,11.0,76.0,20.0,WY,UINTA,0.8579543429410955
0.039252333,0.936763108,20676.0,0.027542139,0.0,0.057843591,1.505755396,194.6021583,0.055597536,0.0,4.523312092,3.53,0.0076042,3.517030544,0.0,0.0,8.0,23.72191811,27.69686508,27.1711483,21.534338,34.43858337,13.33835697,89.6006012,7.829278469,5.524870396,37.24645996,12.00209644,3.81994915,8.957121849,5.368822575,7.72123003,11.41524488,0.2210167626142999,19.0400526,0.10855608,1.345617063,0.018652802,0.0,0.541081622,0.923383476,5.0,0.008957363,11.60929012,0.023630194,0.017081896,0.090591665,0.012407992,0.066806871,0.0,0.044093936,0.0,0.029512794,0.0,0.069241835,0.049549479,0.159511714,0.206142223,0.73744,-1.38654,2.39555,0.23727,1.83868,0.274929206,0.56174947669935,0.1556957144430979,0.9904153354632588,0.205574529029415,1.1664371488377216,0.7910102456758841,0.2219295840035254,0.018710984,0.0,85.18430547,67.62540719,65.58075853,58.15313904,84.2314084,80.01803622,90.7,13.35403727,86.43963961,69.62543019,84.73253764,1.23895104,79.53441943,79.69682949,76.10021776,66.63656232,78.3833543,68.69278526,69.14273399,0.0,50.62579103,11.25017578,188.4404444,345.9429054,104.064126,16.87526368,8.0,15.0,21.0,62.0,43.0,287.3,2953.0,1881.0,729.0,28.0,45.0,3.9,91.0,6.0,0.0,13.0,77.0,19.0,UT,UINTAH,0.848950913971635
0.025715914,1.53934586,129015.0,0.077560178,1.0,0.26982676,1.4,137.08,0.020436041,1.140748143,5.515481472,0.7,0.00647,8.186429334,0.0,0.655402184,9.3,21.91082764,27.07698441,24.48236465,18.9696064,35.22346878,17.84270668,79.20082855,3.038588524,1.69672668,37.86129379,7.75327443,6.41599226,8.320017815,5.560695171,161.5302887,-1.089356852,0.2661396100385031,16.26532992,0.331717072,2.479317231,0.020368662,0.005990491,0.829705676,0.949134453,3.0,0.017538929,10.71529675,0.022690017,0.011566577,0.132704986,0.039904257,0.046214619,0.028258422,0.041778953,0.011442685,0.061898465,0.00369523,0.080215232,0.028080039,0.175689035,0.088410537,-0.49703,-0.52619,-0.41119,-0.21137,1.68702,0.117171154,0.6217113099360129,0.1130716600648181,0.9757569042408798,0.1272153125952189,2.0189579236032245,1.2934046148306142,0.0337889597074873,-0.002205695,0.0099277028337165,83.80282647,63.4920635,75.0,65.59646607,81.70356786,79.84995931,95.6,10.625,85.30942832,72.4074074,84.36555891,-0.165142194,80.44251044,81.43727345,76.78030303,90.0,71.42857143,43.2142857,67.56666667,0.552492293,17.12726107,20.99470712,115.4708892,403.871866,42.54190654,13.25981503,7.0,18.0,20.0,82.0,18.0,335.0,1476.0,1571.0,277.0,41.0,50.0,5.0,71.0,7.5,1.0,20.0,77.0,40.0,NY,ULSTER,0.8926713054747036
0.020709326,2.349315166,49500.0,0.065289494,1.0,0.169613152,1.456521739,143.1838768,0.030730047,0.0,15.85652828,1.64,0.0046564,9.524058032,0.025284173,0.001384436,9.9,26.95381927,31.90987206,27.05845642,15.78531265,26.55313873,11.69977951,84.92588806,8.79791069,3.061932564,60.31805801,9.924230211,5.78739357,9.494486809,5.477428913,23.83617973,0.913175823,0.3061043481496958,24.73313561,0.171400928,1.502718543,0.04698449,0.000596163,1.174198935,0.93488144,4.0,0.004887735,11.41794395,0.04748906,0.029725116,0.081087981,0.040635717,0.056196762,0.023390576,0.125594602,0.02889606,0.060584831,0.0,0.063301721,0.048343468,0.175565527,0.152530425,-1.97238,-0.0712,2.32709,0.55812,1.08035,0.196191273,0.5474785197566008,0.117625551696221,0.9407040818991408,0.1792066020735943,0.7704029667545899,1.5046355540466427,0.0823548793058421,0.002425621,5.223159489175002e-05,86.40001579,63.74392361,66.77075814,65.05559381,84.66920656,80.88492211,94.6,10.57360055,86.81962784,68.43708288,83.79576126,0.185658925,75.69254573,79.5343126,71.68610683,75.19863924,75.71435571,65.54441631,69.62227541,5.213764338,18.24817518,23.46193952,96.45464025,741.6579771,377.9979145,19.55161627,6.0,21.0,25.0,77.0,27.0,396.2,2349.0,1772.0,251.0,39.0,41.0,4.4,76.0,8.8,1.0,16.0,82.0,20.0,OR,UMATILLA,0.8393273080479859
0.019530263,0.422037423,13264.0,0.111451658,0.0,0.110041265,1.578947368,90.57894737,0.054076386,0.0,7.813305378,0.36,0.0083128,16.17581437,0.0,0.0,14.7,27.90202332,31.48265076,30.58791351,13.55114651,11.50202942,12.04330158,81.59675598,13.30311584,4.925341606,61.77169418,8.51416516,5.578813076,6.889333725,5.378594875,97.62844849,-2.009501447,0.1338459076065756,13.66301582,0.447106705,0.997064794,0.034321766,0.0,1.673360107,0.942265489,3.0,0.018983051,7.905142307,0.075891413,0.023829119,0.111676385,0.02688172,0.10401158,0.013584741,0.063895782,0.024468882,0.130479736,0.0,0.089919322,0.095359713,0.126313888,0.219776036,-0.76802,0.46651,-0.61656,0.39199,1.68702,0.16930978,0.5855112844803566,0.1046531067149623,0.9807745890220118,0.134020618556701,0.3156310950125383,0.7822234605739761,0.5445896967957649,0.001739802,0.0,84.51372964,67.50554636,68.43164507,30.68727202,83.20558164,60.73739406,92.8,6.43776824,85.03914827,65.74134244,63.00351674,0.202468454,81.15558937,81.1659254,72.0226484,77.35054673,75.64480951,69.03461043,70.29792705,0.0,0.0,5.530361686,171.4412123,326.2913395,127.1983188,16.59108506,10.0,27.0,22.0,100.0,50.0,259.0,2960.0,2981.0,5961.0,46.0,44.0,4.5,116.0,8.2,0.0,12.0,81.0,29.0,TN,UNICOI,0.8431899211615587
0.03545567,1.227671027,27433.0,0.024792979,1.0,0.146505836,1.652916074,132.7211949,0.052655716,0.913299322,7.695828438,-0.5,-0.0157416,21.65525825,0.0,0.0,13.5,29.53399277,36.64409256,34.0962677,13.94015789,20.630373,16.21776581,84.92836761,10.87586975,4.592796803,71.67519379,7.49375,5.545166492,7.134726524,3.020570755,39.40847778,-3.13408103,0.2713304281747409,31.30873479,0.092312498,1.261371876,0.018193804,0.002037514,1.991288114,0.958558197,5.0,0.003562945,2.539651871,0.039164666,0.036057301,0.127133027,0.031983173,0.074375709,0.024244484,0.061701096,0.003316286,0.07691063,0.001057849,0.087185055,0.042528674,0.196163819,0.118775361,0.04493,0.96287,-0.41119,-0.67761,-0.73966,0.250708251,0.5890067932761442,0.1228987950612386,0.990355531313532,0.1895919075717757,0.3475727673922745,1.4277284672980612,0.2863636244855457,-0.013133487,0.0132146576089651,88.45088464,64.37811188,66.61618051,61.90040266,86.57811779,82.57996844,94.5,8.83882149,88.29818568,71.76215054,84.1449585,-0.292552864,77.95614925,77.0201604,78.04571026,68.82790754,76.54449271,67.14631122,69.54240111,2.457364722,9.829458888,88.46512999,503.759768,1282.744385,152.3566128,17.20155305,10.0,23.0,38.0,48.0,29.0,704.7,1701.0,2275.0,545.0,33.0,46.0,5.6,98.0,8.9,1.0,17.0,90.0,24.0,AR,UNION,0.8273369660501347
0.019827094,0.151242509,11038.0,0.065967412,0.0,0.0,1.480998914,167.8686211,0.064303917,0.0,0.466580987,1.6,-0.0210789,3.955696203,0.0,0.0,12.5,18.68647385,33.01104355,55.55555725,8.96421814,12.06140327,12.5,83.9912262,12.29396534,4.919664383,72.99365997,12.09158734,4.284368992,5.875706196,1.98681736,62.64678192,-2.420341165,0.2374388246586186,7.586252391,0.478518143,3.123065573,0.001090099,0.017109815,0.6592827,0.8486,6.0,0.000785855,32.58396149,0.026458906,0.008865812,0.08836743,0.038164665,0.037307032,0.086015247,0.048885076,0.0,0.060463122,0.0,0.076185062,0.085558258,0.094013545,0.060488925,0.97831,1.76531,-1.30113,0.56118,-1.19466,0.132082948,0.3842601754733162,0.0843723200738835,0.6590144468632495,0.1539679398377201,0.2066759021043604,1.025397453657893,1.1951915165908042,-0.005794578,0.0056072300283659,89.46947346,63.27065485,64.1965231,46.53832319,88.34696438,61.68338825,95.6,15.68627451,89.30176874,72.12866098,83.22782698,-0.064643787,73.65236841,76.43712823,77.21359001,76.84981725,75.62325218,67.76383204,67.43199099,6.606765328,6.606765328,46.24735729,198.2029598,422.832981,59.46088795,13.21353066,10.0,29.0,32.0,22.0,40.0,534.9,3735.0,5079.0,1088.0,42.0,42.0,4.4,110.0,7.7,0.0,16.0,80.0,40.0,FL,UNION,0.7802597024203737
0.045399137,2.193781614,17105.0,0.045386466,0.0,0.185589013,1.430051813,124.3246978,0.053084104,0.0,0.0,2.94,0.0153662,11.38848397,0.0,0.034707159,15.9,44.85125732,26.71671104,31.32660675,15.23388672,27.622015,21.70301056,67.70508575,8.704867363,5.068874836,36.82140732,8.844911147,5.253064156,5.203034878,3.627115726,66.94663239,3.170069301,0.0134666751509099,13.18093834,0.213247166,3.944090265,0.0,0.0,1.366618076,0.940091116,5.0,0.006828057,7.356592655,0.016349232,0.009953595,0.149299661,0.02187398,0.056480575,0.018939728,0.062683642,0.0,0.045706823,0.0,0.104467494,0.016394086,0.178655339,0.0576441,0.13526,0.40861,-0.95884,1.219,1.68702,0.436147941,0.506649117233241,0.0793355421413334,0.9782144964371624,0.1255389642808514,0.968229473970862,0.6544728362002451,0.3739778737348523,0.019628307,0.0051740570961739,87.41357558,66.43252911,69.73265444,66.05944674,86.3208918,83.28795329,95.3,17.14285714,87.1886276,67.37867333,82.46623761,0.007080961,80.0625466,77.31008817,77.36923247,74.79662659,77.58405136,68.93019933,66.57577806,0.0,0.0,4.636928499,78.82778448,445.1451359,60.28007048,23.18464249,8.0,19.0,27.0,96.0,5.0,110.8,1500.0,3064.0,1362.0,51.0,50.0,4.6,92.0,8.9,0.0,11.0,79.0,28.0,GA,UNION,0.8476379265261463
0.029252257,0.627850533,8538.0,0.079751176,1.0,0.23896766,1.41876629,101.1025195,0.031794719,0.0,4.967006207,-1.83,-0.0144823,15.048313,0.0,0.0,11.8,24.02826881,26.97157669,16.3456459,20.60685921,19.6078434,15.32976818,81.63993073,5.888698578,4.456067562,54.3002739,9.258964143,4.591029167,9.261213303,5.408970833,29.63330269,0.039891495,0.1952431519259909,14.64998416,0.182788849,1.367044441,0.014029113,0.0,1.584032948,0.928207616,6.0,0.000627943,4.622147083,0.052671973,0.024935292,0.106639786,0.030862374,0.09229179,0.028511249,0.084465447,0.176149011,0.11724749,0.008206823,0.060929095,0.070036441,0.156193471,0.147288758,-0.34649,-0.94809,-0.0689,-0.65064,0.62534,0.161030596,0.5762820001595024,0.1128479145067389,0.9889943376664806,0.1643671744158226,0.853497089082064,1.1641279208868331,0.6813061996969455,0.000980131,0.0116436717441582,86.56663318,66.10438394,66.99278861,58.93993061,82.48758685,79.69495033,96.2,7.878787879,87.91416869,68.76727807,79.79804925,0.839313519,79.37249448,75.82797029,71.12948221,70.59271703,76.96769158,69.25240246,72.64643791,0.0,0.0,0.0,150.9973774,341.7309068,55.63061273,0.0,5.0,22.0,28.0,87.0,33.0,610.4,1236.0,2448.0,453.0,57.0,58.0,4.8,94.0,7.4,0.0,10.0,79.0,19.0,IA,UNION,0.8502902341004124
0.019019501,0.277079105,12524.0,0.05728033,1.0,0.227014756,1.42257361,125.2219193,0.035769818,1.64462471,3.351318359,0.57,0.019085299,13.73704997,0.0,0.0,11.9,14.79115486,32.19064713,31.09473801,13.67715168,17.4870472,14.50777245,78.49740601,6.553179741,4.75179863,60.12732697,9.807139926,4.089921474,8.01926899,3.740436316,42.61597443,-1.965408805,0.1353096741894833,17.63497318,0.468882523,4.919058112,0.006870504,0.0,1.144754164,0.962731481,6.0,0.010630758,5.09500742,0.022977034,0.016194001,0.29143505,0.059549128,0.041046363,0.027497455,0.074223734,0.024915244,0.114419397,0.0,0.061012224,0.028018285,0.126900897,0.046976498,-0.10562,0.11079,-0.0689,-0.40858,0.77701,0.116198001,0.5963455149501661,0.1165654714171153,0.9914079505097948,0.1411960132890365,0.5516095772711651,0.995417573605224,0.570843685588269,-0.007992639,0.0140336808340016,87.17711443,70.26430185,68.21233693,62.03365403,83.39026789,79.92575954,92.6,11.58536585,88.52009711,67.39582712,84.01319893,0.09235356,78.15463232,78.59113143,73.33170443,66.96861427,77.2189517,70.56124075,66.67550353,5.687311608,0.0,0.0,176.3066598,227.4924643,28.43655804,0.0,6.0,23.0,25.0,54.0,41.0,288.2,1403.0,1665.0,666.0,45.0,52.0,4.7,76.0,9.0,0.0,11.0,85.0,44.0,IL,UNION,0.8524396407110022
0.022378223,1.152352452,4974.0,0.0,1.0,0.135464644,1.52994012,101.2784431,0.027353023,0.0,5.647498131,-1.51,0.0070328,11.07266436,0.0,0.0,12.8,19.97226143,39.60786438,23.57080078,20.95426559,15.52238846,14.92537308,80.89552307,12.11852932,4.760831833,54.89532471,10.53268765,4.991204739,9.234828949,4.111697674,45.78722763,-3.525811602,0.0,0.0,0.714891052,1.582169638,0.015831878,0.000901459,1.384083045,0.88678457,1.0,0.001120448,12.25084877,0.030422095,0.02204019,0.075825687,0.02739726,0.074581431,0.0,0.029680365,0.058935184,0.075342466,0.022242432,0.065401,0.042415172,0.156174269,0.072608174,-0.79812,-0.46829,-0.27427,0.25224,-0.73966,0.138657793,0.5904013239553165,0.0994345607502413,0.9917252792718244,0.1846641842504482,0.8735346848710522,1.4537305199282855,1.1362233980140672,-0.009802685,0.0006895600606812,86.33461353,65.77813307,68.32887475,62.50280479,83.49496695,82.73840752,96.0,12.90322581,85.85410011,70.0300462,88.12446521,0.472268287,80.1100471,79.35950139,71.17893669,67.73385271,75.57047511,71.92706914,70.0775613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,IN,UNION,0.8458898463355695
0.030476332,0.748783708,9725.0,0.0,1.0,0.32912059,1.480286738,114.9964158,0.034775945,0.462184876,2.797434807,0.72,0.065685697,11.21816022,0.0,0.0,11.6,13.98090935,37.25521469,31.88347626,13.20944214,16.18398666,11.92504215,83.64565277,10.78536129,5.640025616,57.91889191,8.553377612,4.239075661,8.869915009,3.736815691,44.31105423,0.386486306,0.0644265558845005,11.01248081,0.226308117,1.608297239,0.00740328,0.007602293,2.639567111,0.892581921,6.0,0.001779359,4.953188896,0.039042488,0.030913144,0.14381654,0.041329583,0.072634541,0.027797349,0.065423848,0.055286624,0.100070349,0.0,0.056254052,0.050688777,0.170387633,0.171980504,-0.61747,0.14388,-0.20582,-0.32035,0.77701,0.134408602,0.6441420511118486,0.1182210421506803,0.9888483239296384,0.1500829737802854,0.5250580816461998,0.9717225356787256,0.6666427255227347,-0.008967475,0.004248257550614,81.31037776,64.04054905,67.16728618,48.92412158,82.32194745,82.13362675,93.3,9.854014599,84.90342066,68.76297895,84.18541929,0.411989297,87.25308111,80.85216135,70.35193802,76.09872263,75.07238767,68.8084282,72.63466627,0.0,26.61521059,0.0,53.23042119,312.7287245,39.92281589,19.96140794,12.0,26.0,32.0,62.0,47.0,1049.9,4835.0,2054.0,2054.0,47.0,34.0,4.0,127.0,8.9,1.0,9.0,86.0,31.0,KY,UNION,0.8074910889164483
0.034421306,0.530448735,18531.0,0.035728322,0.0,0.145264381,1.495400788,138.0670171,0.069851879,0.0,2.438301325,-0.85,0.002398,15.62056234,0.0,0.0,11.3,30.95581818,28.36257935,33.09664154,13.71088791,18.03852844,17.60070038,86.3397522,12.35860538,7.430963993,60.02213669,11.32826638,4.883962631,5.674864292,3.244429111,66.25601196,3.15102823,0.1188557094930151,0.0,0.434762955,0.903819969,0.005856917,2.29e-05,0.35501278,0.966086424,4.0,0.001760563,3.993154049,0.060348138,0.034395643,0.108146963,0.013722601,0.112635846,0.01338491,0.144225458,0.111927919,0.149106649,0.0,0.061761141,0.087264366,0.201443434,0.287283623,-0.01529,0.85532,-0.20582,-0.25182,-0.73966,0.105965879,0.5849440851763192,0.1237271785344242,0.9911393761835008,0.1783557826288899,0.4457822716067026,0.968773446711208,0.2953898322912572,0.012580757,0.0029297223909392,85.42954869,65.0250764,68.26630584,63.12874988,81.57562866,79.20955569,95.6,10.02331002,86.80480522,66.21455827,63.27828604,-0.032375666,80.27281614,79.3101007,63.89239166,66.92503521,73.07233474,65.12639464,67.15615171,0.0,0.0,7.20616848,14.41233696,324.2775816,50.44317936,14.41233696,8.135300881563818,21.345726331927946,26.746262935990803,64.26561901111538,27.417784591797624,400.7721349175926,2723.612529469329,2991.629635396704,1635.783762800579,40.96435415868149,43.85626676887696,4.520927558451512,87.54886929858183,7.793982368723658,0.4062859333077807,13.675737830586431,80.55960137983902,32.45343043311614,MS,UNION,0.8303225501714794
0.022714326,0.478873909,137190.0,0.009190585,0.0,0.162378753,1.630136986,126.5835616,0.0303593,1.991990328,8.394464493,-0.34,0.006481,7.602925752,7.11e-05,0.0,9.5,26.1486454,29.79997444,21.51149178,18.59055328,40.71353531,18.55194092,85.46694946,6.453782558,4.371266842,59.51185989,9.184196518,4.921630859,8.139674187,4.33095026,331.5151978,8.108618326,0.1451147758416278,19.99120146,0.499447975,1.58893676,0.040635973,0.011008031,0.229003788,0.932828818,1.0,0.00696447,4.661235332,0.02721113,0.022710346,0.145918352,0.039227916,0.071168302,0.034474723,0.072809638,0.018443443,0.080146408,0.014081023,0.074650994,0.041302871,0.169653117,0.118054839,0.70733,0.84705,-0.82193,0.14288,-0.73966,0.114736591,0.6002325218046634,0.0965149301055998,0.9955517567803542,0.1939167516795794,0.5744069774922569,1.0043976950012408,0.0256847371860266,0.017663253,0.0045263631935445,86.09751462,70.942367,68.64347557,60.82158223,83.51538723,82.29956718,95.7,13.90186916,88.95882176,69.36566586,85.8651427,-0.370356321,75.62098078,79.03945762,69.72609486,76.64204006,75.83311829,71.12695892,72.45758207,5.170241967,9.870461938,54.52255166,167.3278309,625.129256,100.1146854,11.28052793,7.0,17.0,21.0,65.0,26.0,424.9,1430.0,3378.0,816.0,44.0,53.0,4.1,49.0,9.6,0.0,12.0,82.0,49.0,NC,UNION,0.8937553512698915
0.023619447,0.502991974,371007.0,0.01090045,1.0,0.298953114,1.479265403,216.1800948,0.021869536,0.165207982,2.95010972,0.14,-0.0100696,6.762511098,0.185313925,0.434712917,7.8,26.28519058,32.7572403,22.35451889,15.72531986,39.64548874,15.77795601,84.26580811,4.0970397,2.833077192,45.03850937,7.745184268,4.436563492,7.463300705,4.744585514,5300.758301,2.597768123,0.0908592781358777,18.62809237,0.54043026,1.573000078,0.005249145,0.015161416,1.609260662,0.957110738,1.0,0.009305115,5.100024223,0.037277691,0.014147427,0.116573923,0.033936621,0.064251741,0.041961685,0.060581478,0.008155058,0.061889121,0.038463295,0.078560492,0.044236969,0.25381135,0.127831115,0.04493,-0.10429,-0.27427,-0.01409,0.01867,0.057592283,0.6268721522574832,0.1287433961441475,0.99157213554346,0.1745725206926872,1.852689504320212,1.6404849973475573,0.0091470085041676,-0.005407417,0.0103445268841427,84.98532256,69.61279462,67.5,46.07142857,82.80902122,55.0,94.8,10.53186681,86.91693356,65.94844045,83.5347432,-0.027175853,78.49838916,78.9291811,71.77500964,50.0,89.39814815,61.25,61.11111112,5.107103251,13.49734431,176.1950622,150.2947528,476.6021712,334.1504699,6.201482519,8.0,15.0,26.0,100.0,29.0,446.9,1469.0,1126.0,502.0,40.0,49.0,5.1,48.0,10.3,0.0,25.0,68.0,43.0,NJ,UNION,0.9102220121859406
